log2FoldChange	padj	cond1	cond2	gene	lab	type	sig	direction	tissue	group	TF	TFcofactor	EpiGene	Family
0.665617171	7.18e-14	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp444	Bartolomei	blood_adt_pseudo_corrected	TRUE	up	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-1.034963439	5.52e-11	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp456	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.792146158	2.31e-08	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp507	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.803105202	5.92e-16	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp51	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
0.791804303	2.16e-08	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp524	Bartolomei	blood_adt_pseudo_corrected	TRUE	up	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.876673269	4.65e-07	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp526	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.812906653	2.64e-08	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp54	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
0.896547297	0.000216615	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp580	Bartolomei	blood_adt_pseudo_corrected	TRUE	up	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.69303353	3.74e-10	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp597	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.803411638	1.2e-14	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp606	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.673088699	1.68e-08	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp608	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	Others
-0.961697473	1.97e-06	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp619	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.754932713	1.51e-17	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp62	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
0.598404545	3.11e-08	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp653	Bartolomei	blood_adt_pseudo_corrected	TRUE	up	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-1.089911925	5.57e-25	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp654	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-1.29375428	3.01e-15	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp664	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-1.028941576	7.41e-09	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp677	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-1.798180299	2.13e-07	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp683	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
0.625184714	7.38e-13	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp688	Bartolomei	blood_adt_pseudo_corrected	TRUE	up	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.913762181	2.71e-11	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp712	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.928221689	2.87e-17	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp715	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.735951061	4.09e-21	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp729a	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.587211387	0.000611336	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp74	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.594684693	1.4e-15	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp748	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.84071732	1.32e-10	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp758	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.654970742	3.51e-08	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp760	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
0.829637114	1.38e-06	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp771	Bartolomei	blood_adt_pseudo_corrected	TRUE	up	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.618004642	3.31e-06	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp790	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.652232364	7.36e-14	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp800	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
2.202564168	4.87e-07	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp811	Bartolomei	blood_adt_pseudo_corrected	TRUE	up	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.891724043	2.22e-08	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp850	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.674572838	7.81e-13	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp869	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.77834055	6.08e-13	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp874a	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.988162851	8.4e-09	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp951	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.631485356	0.000103153	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp97	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-1.229258094	3.02e-14	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp971	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
0.881475817	7.03e-06	BPA10mg_Female_adult	Ctrl_Female_adult	Zfp991	Bartolomei	blood_adt_pseudo_corrected	TRUE	up	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.606300635	2.31e-07	BPA10mg_Female_adult	Ctrl_Female_adult	Zkscan8	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.653761693	1.7e-05	BPA10mg_Female_adult	Ctrl_Female_adult	Zxdb	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10mg_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-1.778554387	5.1e-17	BPA10ug_Female_adult	Ctrl_Female_adult	Atf5	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	TF_bZIP
-0.798077432	1.66e-05	BPA10ug_Female_adult	Ctrl_Female_adult	Cebpd	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	TF_bZIP
-1.154388386	0.000540603	BPA10ug_Female_adult	Ctrl_Female_adult	Cebpe	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	TF_bZIP
-1.012424433	2.93e-06	BPA10ug_Female_adult	Ctrl_Female_adult	Creb3l1	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	TF_bZIP
-0.672689105	2.84e-11	BPA10ug_Female_adult	Ctrl_Female_adult	Ddit3	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	TF_bZIP
-1.454821935	1.76e-05	BPA10ug_Female_adult	Ctrl_Female_adult	Foxd4	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	Fork_head
-1.374498829	2.61e-10	BPA10ug_Female_adult	Ctrl_Female_adult	Gata1	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	zf-GATA
-1.666886442	2.87e-11	BPA10ug_Female_adult	Ctrl_Female_adult	Gata2	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	zf-GATA
-1.271234842	3.11e-12	BPA10ug_Female_adult	Ctrl_Female_adult	Gatad1	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	TRUE	zf-GATA
-1.597293016	3.95e-10	BPA10ug_Female_adult	Ctrl_Female_adult	Gfi1b	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	TRUE	zf-C2H2
-0.692252057	2.23e-06	BPA10ug_Female_adult	Ctrl_Female_adult	Hlx	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	Homeobox
-2.402329582	9.02e-10	BPA10ug_Female_adult	Ctrl_Female_adult	Hmga2	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	HMGA
-0.620246131	3.28e-05	BPA10ug_Female_adult	Ctrl_Female_adult	Hmgb2	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	HMG
-0.976454837	2.06e-07	BPA10ug_Female_adult	Ctrl_Female_adult	Jdp2	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	TRUE	TF_bZIP
0.659559082	6.53e-05	BPA10ug_Female_adult	Ctrl_Female_adult	Klf8	Bartolomei	blood_adt_pseudo_corrected	TRUE	up	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-1.565980232	3.54e-06	BPA10ug_Female_adult	Ctrl_Female_adult	Lin28a	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	CSD
-1.162119176	4.12e-15	BPA10ug_Female_adult	Ctrl_Female_adult	Litaf	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	zf-LITAF-like
-0.652931144	7.52e-11	BPA10ug_Female_adult	Ctrl_Female_adult	Lrrfip2	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	LRRFIP
-0.989970937	9.25e-13	BPA10ug_Female_adult	Ctrl_Female_adult	Max	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	TRUE	bHLH
-0.901858676	4.19e-05	BPA10ug_Female_adult	Ctrl_Female_adult	Meis1	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	Homeobox
-0.912695461	3.23e-07	BPA10ug_Female_adult	Ctrl_Female_adult	Mxd1	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	bHLH
-0.761664132	5.29e-09	BPA10ug_Female_adult	Ctrl_Female_adult	Mxi1	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	bHLH
-1.06695843	6.31e-19	BPA10ug_Female_adult	Ctrl_Female_adult	Nfe2	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	TF_bZIP
-0.69224671	1.29e-06	BPA10ug_Female_adult	Ctrl_Female_adult	Pbx1	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	Homeobox
-0.847581386	5.01e-05	BPA10ug_Female_adult	Ctrl_Female_adult	Plek	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	Others
-0.799331426	8.42e-06	BPA10ug_Female_adult	Ctrl_Female_adult	Sox4	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	HMG
-1.703959225	8.02e-11	BPA10ug_Female_adult	Ctrl_Female_adult	Tal1	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	bHLH
0.656095654	4.37e-08	BPA10ug_Female_adult	Ctrl_Female_adult	Tcf4	Bartolomei	blood_adt_pseudo_corrected	TRUE	up	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	bHLH
-2.178328292	1.17e-09	BPA10ug_Female_adult	Ctrl_Female_adult	Tsc22d1	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	TSC22
-0.587707667	2.91e-08	BPA10ug_Female_adult	Ctrl_Female_adult	Ybx1	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	CSD
0.827179059	8.33e-07	BPA10ug_Female_adult	Ctrl_Female_adult	Zfp202	Bartolomei	blood_adt_pseudo_corrected	TRUE	up	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.735678288	4.46e-08	BPA10ug_Female_adult	Ctrl_Female_adult	Zfp219	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
0.652089403	0.000291199	BPA10ug_Female_adult	Ctrl_Female_adult	Zfp493	Bartolomei	blood_adt_pseudo_corrected	TRUE	up	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
0.712310947	5.83e-17	BPA10ug_Female_adult	Ctrl_Female_adult	Zfp58	Bartolomei	blood_adt_pseudo_corrected	TRUE	up	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.753623308	8.55e-06	BPA10ug_Female_adult	Ctrl_Female_adult	Zfp664	Bartolomei	blood_adt_pseudo_corrected	TRUE	down	blood	Bartolomei_BPA10ug_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.839157187	1.34e-20	PM2.5_Female_adult	Ctrl_Female_adult	2610021A01Rik	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
0.975627532	0.00033811	PM2.5_Female_adult	Ctrl_Female_adult	Adnp	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	TRUE	Homeobox
-0.762882787	2.57e-20	PM2.5_Female_adult	Ctrl_Female_adult	Aff3	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	AF-4
1.556644888	1.07e-17	PM2.5_Female_adult	Ctrl_Female_adult	Atf5	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	TF_bZIP
-1.149058628	9.88e-09	PM2.5_Female_adult	Ctrl_Female_adult	AU041133	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.643457977	3.13e-08	PM2.5_Female_adult	Ctrl_Female_adult	Bach2	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	TF_bZIP
0.929541265	5.52e-05	PM2.5_Female_adult	Ctrl_Female_adult	Batf3	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	TF_bZIP
0.711844758	2.88e-21	PM2.5_Female_adult	Ctrl_Female_adult	Camta1	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	CG-1
-1.008445559	0.00077077	PM2.5_Female_adult	Ctrl_Female_adult	Cebpe	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	TF_bZIP
1.400987202	4.68e-19	PM2.5_Female_adult	Ctrl_Female_adult	Creb3l1	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	TF_bZIP
-0.62644664	6.75e-12	PM2.5_Female_adult	Ctrl_Female_adult	Csrnp1	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	CSRNP_N
-0.698803744	2.97e-05	PM2.5_Female_adult	Ctrl_Female_adult	Csrnp2	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	CSRNP_N
-1.229857895	3.18e-12	PM2.5_Female_adult	Ctrl_Female_adult	D130040H23Rik	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
0.590474813	5.3e-12	PM2.5_Female_adult	Ctrl_Female_adult	Ddit3	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	TF_bZIP
0.635080773	2.78e-07	PM2.5_Female_adult	Ctrl_Female_adult	E2f1	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	E2F
0.622145387	9.56e-18	PM2.5_Female_adult	Ctrl_Female_adult	E2f3	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	E2F
-0.695958815	1.68e-11	PM2.5_Female_adult	Ctrl_Female_adult	Ebf1	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	COE
-1.262520041	5.78e-11	PM2.5_Female_adult	Ctrl_Female_adult	Egr2	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.75080265	4.35e-09	PM2.5_Female_adult	Ctrl_Female_adult	Egr3	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
0.856581141	5.18e-15	PM2.5_Female_adult	Ctrl_Female_adult	Eomes	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	T-box
-0.60802268	4.16e-19	PM2.5_Female_adult	Ctrl_Female_adult	Ets1	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	ETS
2.453316814	8.02e-35	PM2.5_Female_adult	Ctrl_Female_adult	Gata1	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	zf-GATA
2.824160982	3.2e-39	PM2.5_Female_adult	Ctrl_Female_adult	Gata2	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	zf-GATA
0.785148264	3.6e-10	PM2.5_Female_adult	Ctrl_Female_adult	Gata3	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	zf-GATA
2.029902333	1.67e-33	PM2.5_Female_adult	Ctrl_Female_adult	Gatad1	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	TRUE	zf-GATA
2.515999226	5.62e-28	PM2.5_Female_adult	Ctrl_Female_adult	Gfi1b	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	TRUE	zf-C2H2
-0.7021138	2.35e-08	PM2.5_Female_adult	Ctrl_Female_adult	Gm12258	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
0.627496016	3.21e-05	PM2.5_Female_adult	Ctrl_Female_adult	Gm14325	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-1.324051657	4.47e-07	PM2.5_Female_adult	Ctrl_Female_adult	Gm28557	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-1.459557285	1.29e-07	PM2.5_Female_adult	Ctrl_Female_adult	Gm35315	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.867817071	4.88e-06	PM2.5_Female_adult	Ctrl_Female_adult	Gm4924	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-1.591069526	2.44e-14	PM2.5_Female_adult	Ctrl_Female_adult	Gm5141	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-1.499538153	1.87e-07	PM2.5_Female_adult	Ctrl_Female_adult	Gtf2ird1	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	GTF2I
-0.907478581	2.36e-08	PM2.5_Female_adult	Ctrl_Female_adult	Hic2	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	ZBTB
1.899163951	7.12e-07	PM2.5_Female_adult	Ctrl_Female_adult	Hmga2	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	HMGA
0.756016508	1.45e-08	PM2.5_Female_adult	Ctrl_Female_adult	Hoxb4	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	Homeobox
-0.636636671	1.9e-07	PM2.5_Female_adult	Ctrl_Female_adult	Hsf2	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	HSF
-1.214709221	0.000317208	PM2.5_Female_adult	Ctrl_Female_adult	Ikzf4	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
-0.822114522	4.67e-11	PM2.5_Female_adult	Ctrl_Female_adult	Irf1	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	IRF
-0.644290384	2.49e-15	PM2.5_Female_adult	Ctrl_Female_adult	Irf4	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	IRF
-0.623148493	1.74e-20	PM2.5_Female_adult	Ctrl_Female_adult	Klf2	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
0.927697092	8.82e-23	PM2.5_Female_adult	Ctrl_Female_adult	Klf7	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	zf-C2H2
1.373205711	2.32e-22	PM2.5_Female_adult	Ctrl_Female_adult	Litaf	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	zf-LITAF-like
0.874443181	9.73e-23	PM2.5_Female_adult	Ctrl_Female_adult	Lrrfip2	Biswal	blood_adt_pseudo_corrected	TRUE	up	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	LRRFIP
-3.652277005	1.21e-11	PM2.5_Female_adult	Ctrl_Female_adult	Ltf	Biswal	blood_adt_pseudo_corrected	TRUE	down	blood	Biswal_PM2.5_Female_adult	TRUE	FALSE	FALSE	Others
